value,timestamp
67.69,2020-04-07T10:36:12.000Z
65.44,2020-04-07T10:41:13.000Z
58.71,2020-04-07T10:46:13.000Z
56.96,2020-04-07T10:51:13.000Z
52.24,2020-04-07T10:56:13.000Z
53.56,2020-04-07T11:01:13.000Z
48.53,2020-04-07T11:06:13.000Z
48.69,2020-04-07T11:11:13.000Z
49.58,2020-04-07T11:16:13.000Z
50.81,2020-04-07T11:21:13.000Z
50.56,2020-04-07T11:26:13.000Z
47.45,2020-04-07T11:31:13.000Z
42.24,2020-04-07T11:36:13.000Z
37.45,2020-04-07T11:41:13.000Z
39.38,2020-04-07T11:46:14.000Z
39.64,2020-04-07T11:51:14.000Z
45.50,2020-04-07T11:56:14.000Z
34.81,2020-04-07T12:01:14.000Z
38.98,2020-04-07T12:06:14.000Z
42.54,2020-04-07T12:11:14.000Z
38.02,2020-04-07T12:16:14.000Z
37.16,2020-04-07T12:21:14.000Z
38.46,2020-04-07T12:26:14.000Z
34.47,2020-04-07T12:31:14.000Z
37.95,2020-04-07T12:36:14.000Z
34.96,2020-04-07T12:41:14.000Z
32.78,2020-04-07T12:46:14.000Z
34.40,2020-04-07T12:51:15.000Z
29.13,2020-04-07T12:56:15.000Z
32.13,2020-04-07T13:01:15.000Z
33.77,2020-04-07T13:06:15.000Z
28.04,2020-04-07T13:11:15.000Z
30.94,2020-04-07T13:16:15.000Z
26.59,2020-04-07T13:21:15.000Z
31.63,2020-04-07T13:26:15.000Z
33.18,2020-04-07T13:31:15.000Z
32.20,2020-04-07T13:36:15.000Z
31.01,2020-04-07T13:41:15.000Z
31.21,2020-04-07T13:46:15.000Z
30.24,2020-04-07T13:51:15.000Z
27.73,2020-04-07T13:56:15.000Z
31.77,2020-04-07T14:01:15.000Z
28.97,2020-04-07T14:06:16.000Z
32.98,2020-04-07T14:11:16.000Z
28.16,2020-04-07T14:16:16.000Z
32.37,2020-04-07T14:21:16.000Z
33.95,2020-04-07T14:26:16.000Z
33.82,2020-04-07T14:31:16.000Z
38.16,2020-04-07T14:36:16.000Z
40.98,2020-04-07T14:41:16.000Z
43.01,2020-04-07T14:46:17.000Z
42.83,2020-04-07T14:51:17.000Z
43.85,2020-04-07T14:56:17.000Z
44.79,2020-04-07T15:01:17.000Z
44.01,2020-04-07T15:06:17.000Z
45.90,2020-04-07T15:11:17.000Z
47.15,2020-04-07T15:16:17.000Z
46.35,2020-04-07T15:21:17.000Z
41.09,2020-04-07T15:26:17.000Z
47.11,2020-04-07T15:31:17.000Z
46.54,2020-04-07T15:36:17.000Z
47.26,2020-04-07T15:41:17.000Z
52.47,2020-04-07T15:46:17.000Z
50.19,2020-04-07T15:51:17.000Z
53.50,2020-04-07T15:56:18.000Z
46.73,2020-04-07T16:01:18.000Z
52.77,2020-04-07T16:06:18.000Z
51.26,2020-04-07T16:11:18.000Z
51.46,2020-04-07T16:16:18.000Z
48.88,2020-04-07T16:21:18.000Z
47.17,2020-04-07T16:26:18.000Z
48.72,2020-04-07T16:31:18.000Z
54.85,2020-04-07T16:36:18.000Z
48.95,2020-04-07T16:41:18.000Z
53.57,2020-04-07T16:46:18.000Z
52.26,2020-04-07T16:51:18.000Z
53.00,2020-04-07T16:56:18.000Z
53.70,2020-04-07T17:01:19.000Z
52.62,2020-04-07T17:06:19.000Z
52.94,2020-04-07T17:11:19.000Z
56.16,2020-04-07T17:16:19.000Z
52.14,2020-04-07T17:21:19.000Z
56.80,2020-04-07T17:26:19.000Z
57.00,2020-04-07T17:31:19.000Z
55.69,2020-04-07T17:36:19.000Z
59.55,2020-04-07T17:41:19.000Z
58.94,2020-04-07T17:46:19.000Z
59.88,2020-04-07T17:51:19.000Z
60.78,2020-04-07T17:56:19.000Z
61.59,2020-04-07T18:01:19.000Z
55.77,2020-04-07T18:06:20.000Z
61.32,2020-04-07T18:11:20.000Z
58.01,2020-04-07T18:16:20.000Z
54.18,2020-04-07T18:21:20.000Z
57.54,2020-04-07T18:26:20.000Z
59.96,2020-04-07T18:31:20.000Z
58.78,2020-04-07T18:36:20.000Z
61.80,2020-04-07T18:41:20.000Z
60.82,2020-04-07T18:46:20.000Z
60.02,2020-04-07T18:51:20.000Z
60.85,2020-04-07T18:56:20.000Z
62.16,2020-04-07T19:01:20.000Z
61.90,2020-04-07T19:06:20.000Z
61.90,2020-04-07T19:11:21.000Z
61.11,2020-04-07T19:16:21.000Z
64.04,2020-04-07T19:21:21.000Z
64.18,2020-04-07T19:26:21.000Z
64.38,2020-04-07T19:31:21.000Z
64.61,2020-04-07T19:36:21.000Z
60.36,2020-04-07T19:41:21.000Z
64.04,2020-04-07T19:46:21.000Z
65.15,2020-04-07T19:51:22.000Z
65.39,2020-04-07T19:56:22.000Z
62.75,2020-04-07T20:01:22.000Z
66.43,2020-04-07T20:06:22.000Z
64.81,2020-04-07T20:11:22.000Z
64.84,2020-04-07T20:16:22.000Z
65.85,2020-04-07T20:21:22.000Z
67.00,2020-04-07T20:26:22.000Z
66.80,2020-04-07T20:31:22.000Z
65.81,2020-04-07T20:36:22.000Z
66.72,2020-04-07T20:41:22.000Z
67.47,2020-04-07T20:46:22.000Z
67.57,2020-04-07T20:51:22.000Z
67.80,2020-04-07T20:56:23.000Z
68.92,2020-04-07T21:01:23.000Z
68.04,2020-04-07T21:06:23.000Z
68.04,2020-04-07T21:11:23.000Z
68.68,2020-04-07T21:16:23.000Z
70.01,2020-04-07T21:21:23.000Z
69.12,2020-04-07T21:26:23.000Z
69.63,2020-04-07T21:31:23.000Z
71.06,2020-04-07T21:36:23.000Z
70.68,2020-04-07T21:41:23.000Z
70.78,2020-04-07T21:46:23.000Z
69.97,2020-04-07T21:51:23.000Z
70.92,2020-04-07T21:56:23.000Z
71.43,2020-04-07T22:01:24.000Z
71.67,2020-04-07T22:06:24.000Z
71.97,2020-04-07T22:11:24.000Z
72.08,2020-04-07T22:16:24.000Z
72.41,2020-04-07T22:21:24.000Z
73.33,2020-04-07T22:26:24.000Z
72.96,2020-04-07T22:31:24.000Z
73.06,2020-04-07T22:36:24.000Z
73.36,2020-04-07T22:41:24.000Z
73.10,2020-04-07T22:46:24.000Z
73.60,2020-04-07T22:51:24.000Z
74.11,2020-04-07T22:56:24.000Z
74.25,2020-04-07T23:01:24.000Z
75.27,2020-04-07T23:06:24.000Z
75.48,2020-04-07T23:11:25.000Z
75.21,2020-04-07T23:16:25.000Z
76.03,2020-04-07T23:21:25.000Z
75.82,2020-04-07T23:26:25.000Z
76.23,2020-04-07T23:31:25.000Z
76.57,2020-04-07T23:36:25.000Z
75.85,2020-04-07T23:41:25.000Z
76.16,2020-04-07T23:46:25.000Z
77.49,2020-04-07T23:51:25.000Z
78.00,2020-04-07T23:56:25.000Z
77.80,2020-04-08T00:01:25.000Z
76.26,2020-04-08T00:06:25.000Z
77.29,2020-04-08T00:11:25.000Z
77.19,2020-04-08T00:16:26.000Z
76.37,2020-04-08T00:21:26.000Z
78.11,2020-04-08T00:26:26.000Z
77.39,2020-04-08T00:31:26.000Z
77.19,2020-04-08T00:36:26.000Z
77.39,2020-04-08T00:41:26.000Z
77.39,2020-04-08T00:46:26.000Z
77.59,2020-04-08T00:51:26.000Z
77.53,2020-04-08T00:56:26.000Z
78.14,2020-04-08T01:01:26.000Z
77.01,2020-04-08T01:06:26.000Z
78.14,2020-04-08T01:11:26.000Z
78.24,2020-04-08T01:16:26.000Z
77.83,2020-04-08T01:21:26.000Z
value,timestamp
value,timestamp
53.87,2020-04-09T10:06:06.000Z
51.17,2020-04-09T10:11:06.000Z
46.80,2020-04-09T10:16:06.000Z
48.85,2020-04-09T10:21:06.000Z
48.80,2020-04-09T10:26:07.000Z
45.43,2020-04-09T10:31:07.000Z
44.87,2020-04-09T10:36:07.000Z
43.42,2020-04-09T10:41:07.000Z
41.97,2020-04-09T10:46:07.000Z
39.85,2020-04-09T10:51:07.000Z
37.52,2020-04-09T10:56:07.000Z
41.51,2020-04-09T11:01:07.000Z
39.60,2020-04-09T11:06:07.000Z
39.54,2020-04-09T11:11:07.000Z
33.33,2020-04-09T11:16:07.000Z
37.80,2020-04-09T11:21:07.000Z
29.75,2020-04-09T11:26:07.000Z
37.66,2020-04-09T11:31:07.000Z
34.61,2020-04-09T11:36:07.000Z
29.79,2020-04-09T11:41:08.000Z
29.70,2020-04-09T11:46:08.000Z
31.73,2020-04-09T11:51:08.000Z
31.81,2020-04-09T11:56:08.000Z
33.65,2020-04-09T12:01:08.000Z
31.00,2020-04-09T12:06:08.000Z
28.75,2020-04-09T12:11:08.000Z
31.05,2020-04-09T12:16:08.000Z
31.13,2020-04-09T12:21:08.000Z
29.46,2020-04-09T12:26:08.000Z
30.05,2020-04-09T12:31:08.000Z
29.82,2020-04-09T12:36:08.000Z
31.85,2020-04-09T12:41:08.000Z
27.55,2020-04-09T12:46:08.000Z
28.09,2020-04-09T12:51:08.000Z
28.85,2020-04-09T12:56:08.000Z
25.82,2020-04-09T13:01:09.000Z
28.08,2020-04-09T13:06:09.000Z
26.80,2020-04-09T13:11:09.000Z
32.81,2020-04-09T13:16:09.000Z
26.30,2020-04-09T13:21:09.000Z
28.92,2020-04-09T13:26:09.000Z
25.69,2020-04-09T13:31:09.000Z
27.75,2020-04-09T13:36:09.000Z
31.63,2020-04-09T13:41:09.000Z
26.29,2020-04-09T13:46:09.000Z
24.15,2020-04-09T13:51:09.000Z
26.31,2020-04-09T13:56:09.000Z
26.90,2020-04-09T14:01:09.000Z
26.03,2020-04-09T14:06:09.000Z
28.01,2020-04-09T14:11:09.000Z
25.24,2020-04-09T14:16:10.000Z
28.47,2020-04-09T14:21:10.000Z
28.36,2020-04-09T14:26:10.000Z
32.78,2020-04-09T14:31:10.000Z
36.10,2020-04-09T14:36:10.000Z
35.27,2020-04-09T14:41:10.000Z
38.81,2020-04-09T14:46:10.000Z
42.55,2020-04-09T14:51:10.000Z
41.28,2020-04-09T14:56:10.000Z
38.95,2020-04-09T15:01:10.000Z
39.54,2020-04-09T15:06:10.000Z
40.78,2020-04-09T15:11:10.000Z
42.69,2020-04-09T15:16:10.000Z
40.42,2020-04-09T15:21:10.000Z
39.14,2020-04-09T15:26:10.000Z
39.87,2020-04-09T15:31:10.000Z
44.39,2020-04-09T15:36:11.000Z
47.19,2020-04-09T15:41:11.000Z
40.52,2020-04-09T15:46:11.000Z
44.66,2020-04-09T15:51:11.000Z
43.77,2020-04-09T15:56:11.000Z
43.60,2020-04-09T16:01:11.000Z
43.10,2020-04-09T16:06:11.000Z
48.63,2020-04-09T16:11:11.000Z
46.75,2020-04-09T16:16:11.000Z
48.96,2020-04-09T16:21:11.000Z
50.36,2020-04-09T16:26:11.000Z
45.29,2020-04-09T16:31:11.000Z
45.39,2020-04-09T16:36:11.000Z
49.30,2020-04-09T16:41:11.000Z
45.41,2020-04-09T16:46:11.000Z
43.12,2020-04-09T16:51:11.000Z
48.05,2020-04-09T16:56:12.000Z
46.03,2020-04-09T17:01:12.000Z
45.95,2020-04-09T17:06:12.000Z
47.46,2020-04-09T17:11:12.000Z
49.50,2020-04-09T17:16:12.000Z
50.20,2020-04-09T17:21:12.000Z
47.61,2020-04-09T17:26:12.000Z
52.84,2020-04-09T17:31:12.000Z
51.84,2020-04-09T17:36:12.000Z
51.54,2020-04-09T17:41:12.000Z
50.76,2020-04-09T17:46:12.000Z
50.85,2020-04-09T17:51:12.000Z
51.28,2020-04-09T17:56:12.000Z
49.47,2020-04-09T18:01:12.000Z
51.08,2020-04-09T18:06:12.000Z
55.34,2020-04-09T18:11:12.000Z
52.22,2020-04-09T18:16:13.000Z
55.36,2020-04-09T18:21:13.000Z
52.44,2020-04-09T18:26:13.000Z
53.88,2020-04-09T18:31:13.000Z
55.59,2020-04-09T18:36:13.000Z
52.19,2020-04-09T18:41:13.000Z
54.51,2020-04-09T18:46:13.000Z
57.56,2020-04-09T18:51:13.000Z
55.77,2020-04-09T18:56:13.000Z
57.79,2020-04-09T19:01:13.000Z
56.68,2020-04-09T19:06:13.000Z
59.03,2020-04-09T19:11:13.000Z
58.83,2020-04-09T19:16:13.000Z
61.59,2020-04-09T19:21:13.000Z
61.08,2020-04-09T19:26:13.000Z
58.89,2020-04-09T19:31:13.000Z
60.61,2020-04-09T19:36:14.000Z
64.18,2020-04-09T19:41:14.000Z
61.55,2020-04-09T19:46:14.000Z
60.46,2020-04-09T19:51:14.000Z
64.72,2020-04-09T19:56:14.000Z
59.99,2020-04-09T20:01:14.000Z
65.96,2020-04-09T20:06:14.000Z
62.75,2020-04-09T20:11:14.000Z
64.40,2020-04-09T20:16:14.000Z
66.43,2020-04-09T20:21:14.000Z
66.23,2020-04-09T20:26:14.000Z
66.66,2020-04-09T20:31:14.000Z
66.90,2020-04-09T20:36:14.000Z
67.61,2020-04-09T20:41:14.000Z
69.57,2020-04-09T20:46:14.000Z
70.38,2020-04-09T20:51:14.000Z
69.40,2020-04-09T20:56:15.000Z
70.25,2020-04-09T21:01:15.000Z
68.62,2020-04-09T21:06:15.000Z
70.18,2020-04-09T21:11:15.000Z
69.87,2020-04-09T21:16:15.000Z
70.01,2020-04-09T21:21:15.000Z
71.12,2020-04-09T21:26:15.000Z
70.95,2020-04-09T21:31:15.000Z
70.07,2020-04-09T21:36:15.000Z
71.09,2020-04-09T21:41:15.000Z
71.30,2020-04-09T21:46:15.000Z
73.26,2020-04-09T21:51:15.000Z
72.24,2020-04-09T21:56:15.000Z
73.77,2020-04-09T22:01:15.000Z
74.62,2020-04-09T22:06:15.000Z
75.44,2020-04-09T22:11:15.000Z
75.34,2020-04-09T22:16:16.000Z
74.93,2020-04-09T22:21:16.000Z
73.84,2020-04-09T22:26:16.000Z
73.43,2020-04-09T22:31:16.000Z
74.55,2020-04-09T22:36:16.000Z
74.35,2020-04-09T22:41:16.000Z
74.76,2020-04-09T22:46:16.000Z
74.49,2020-04-09T22:51:16.000Z
73.67,2020-04-09T22:56:16.000Z
73.91,2020-04-09T23:01:16.000Z
74.73,2020-04-09T23:06:16.000Z
75.58,2020-04-09T23:11:16.000Z
76.50,2020-04-09T23:16:16.000Z
75.92,2020-04-09T23:21:16.000Z
75.71,2020-04-09T23:26:16.000Z
75.82,2020-04-09T23:31:16.000Z
76.23,2020-04-09T23:36:17.000Z
75.55,2020-04-09T23:41:17.000Z
75.24,2020-04-09T23:46:17.000Z
75.34,2020-04-09T23:51:17.000Z
75.99,2020-04-09T23:56:17.000Z
76.30,2020-04-10T00:01:17.000Z
77.56,2020-04-10T00:06:17.000Z
77.67,2020-04-10T00:11:17.000Z
77.67,2020-04-10T00:16:17.000Z
78.49,2020-04-10T00:21:17.000Z
76.78,2020-04-10T00:26:17.000Z
77.09,2020-04-10T00:31:17.000Z
76.78,2020-04-10T00:36:17.000Z
76.78,2020-04-10T00:41:17.000Z
76.40,2020-04-10T00:46:17.000Z
76.31,2020-04-10T00:51:17.000Z
75.69,2020-04-10T00:56:17.000Z
77.57,2020-04-10T01:01:18.000Z
78.22,2020-04-10T01:06:18.000Z
77.81,2020-04-10T01:11:18.000Z
76.10,2020-04-10T01:16:18.000Z
79.86,2020-04-10T01:21:18.000Z
77.61,2020-04-10T01:26:18.000Z
77.50,2020-04-10T01:31:18.000Z
77.09,2020-04-10T01:36:18.000Z
77.23,2020-04-10T01:41:18.000Z
76.20,2020-04-10T01:46:18.000Z
76.92,2020-04-10T01:51:18.000Z
76.34,2020-04-10T01:56:18.000Z
76.45,2020-04-10T02:01:18.000Z
75.93,2020-04-10T02:06:18.000Z
77.51,2020-04-10T02:11:18.000Z
77.81,2020-04-10T02:16:18.000Z
77.55,2020-04-10T02:21:19.000Z
78.36,2020-04-10T02:26:19.000Z
77.65,2020-04-10T02:31:19.000Z
77.55,2020-04-10T02:36:19.000Z
76.72,2020-04-10T02:41:19.000Z
76.45,2020-04-10T02:46:19.000Z
76.04,2020-04-10T02:51:19.000Z
76.35,2020-04-10T02:56:19.000Z
75.42,2020-04-10T03:01:19.000Z
75.56,2020-04-10T03:06:19.000Z
75.97,2020-04-10T03:11:19.000Z
75.49,2020-04-10T03:16:19.000Z
76.11,2020-04-10T03:21:19.000Z
76.21,2020-04-10T03:26:19.000Z
76.73,2020-04-10T03:31:19.000Z
76.76,2020-04-10T03:36:19.000Z
75.35,2020-04-10T03:41:19.000Z
79.30,2020-04-10T03:46:20.000Z
80.89,2020-04-10T03:51:20.000Z
80.75,2020-04-10T03:56:20.000Z
80.47,2020-04-10T04:01:20.000Z
79.34,2020-04-10T04:06:20.000Z
78.69,2020-04-10T04:11:20.000Z
78.58,2020-04-10T04:16:20.000Z
77.97,2020-04-10T04:21:20.000Z
77.66,2020-04-10T04:26:20.000Z
76.97,2020-04-10T04:31:20.000Z
76.46,2020-04-10T04:36:20.000Z
76.25,2020-04-10T04:41:20.000Z
76.35,2020-04-10T04:46:20.000Z
76.08,2020-04-10T04:51:20.000Z
75.77,2020-04-10T04:56:20.000Z
75.56,2020-04-10T05:01:20.000Z
75.15,2020-04-10T05:06:21.000Z
76.01,2020-04-10T05:11:21.000Z
75.09,2020-04-10T05:16:21.000Z
76.01,2020-04-10T05:21:21.000Z
75.95,2020-04-10T05:26:21.000Z
74.81,2020-04-10T05:31:21.000Z
76.67,2020-04-10T05:36:21.000Z
75.95,2020-04-10T05:41:21.000Z
75.15,2020-04-10T05:46:21.000Z
75.15,2020-04-10T05:51:21.000Z
75.87,2020-04-10T05:56:21.000Z
74.63,2020-04-10T06:01:21.000Z
75.46,2020-04-10T06:06:21.000Z
74.57,2020-04-10T06:11:21.000Z
74.98,2020-04-10T06:16:21.000Z
74.46,2020-04-10T06:21:21.000Z
74.77,2020-04-10T06:26:22.000Z
74.81,2020-04-10T06:31:22.000Z
74.71,2020-04-10T06:36:22.000Z
74.19,2020-04-10T06:41:22.000Z
75.12,2020-04-10T06:46:22.000Z
74.91,2020-04-10T06:51:22.000Z
75.01,2020-04-10T06:56:22.000Z
75.67,2020-04-10T07:01:22.000Z
75.88,2020-04-10T07:06:22.000Z
76.29,2020-04-10T07:11:22.000Z
76.15,2020-04-10T07:16:22.000Z
76.87,2020-04-10T07:21:22.000Z
77.50,2020-04-10T07:26:22.000Z
79.70,2020-04-10T07:31:22.000Z
83.87,2020-04-10T07:36:22.000Z
85.32,2020-04-10T07:41:22.000Z
84.56,2020-04-10T07:46:22.000Z
85.49,2020-04-10T07:51:23.000Z
83.63,2020-04-10T07:56:23.000Z
83.84,2020-04-10T08:01:23.000Z
84.77,2020-04-10T08:06:23.000Z
85.45,2020-04-10T08:11:23.000Z
84.79,2020-04-10T08:16:23.000Z
84.38,2020-04-10T08:21:23.000Z
84.13,2020-04-10T08:26:23.000Z
83.83,2020-04-10T08:31:23.000Z
83.17,2020-04-10T08:36:23.000Z
83.78,2020-04-10T08:41:23.000Z
83.33,2020-04-10T08:46:23.000Z
81.58,2020-04-10T08:51:23.000Z
82.78,2020-04-10T08:56:23.000Z
82.16,2020-04-10T09:01:23.000Z
81.51,2020-04-10T09:06:23.000Z
82.54,2020-04-10T09:11:24.000Z
82.81,2020-04-10T09:16:24.000Z
81.88,2020-04-10T09:21:24.000Z
82.35,2020-04-10T09:26:24.000Z
80.77,2020-04-10T09:31:24.000Z
79.36,2020-04-10T09:36:24.000Z
79.58,2020-04-10T09:41:24.000Z
81.25,2020-04-10T09:46:24.000Z
78.13,2020-04-10T09:51:24.000Z
70.09,2020-04-10T09:56:24.000Z
65.95,2020-04-10T10:01:24.000Z
62.01,2020-04-10T10:06:24.000Z
59.85,2020-04-10T10:11:24.000Z
59.31,2020-04-10T10:16:24.000Z
57.50,2020-04-10T10:21:24.000Z
50.40,2020-04-10T10:26:24.000Z
50.23,2020-04-10T10:31:25.000Z
47.49,2020-04-10T10:36:25.000Z
47.62,2020-04-10T10:41:25.000Z
37.64,2020-04-10T10:46:25.000Z
44.55,2020-04-10T10:51:25.000Z
43.24,2020-04-10T10:56:25.000Z
38.76,2020-04-10T11:01:25.000Z
40.60,2020-04-10T11:06:25.000Z
31.77,2020-04-10T11:11:25.000Z
34.83,2020-04-10T11:16:25.000Z
32.24,2020-04-10T11:21:25.000Z
38.39,2020-04-10T11:26:25.000Z
38.65,2020-04-10T11:31:25.000Z
29.37,2020-04-10T11:36:25.000Z
39.12,2020-04-10T11:41:25.000Z
35.83,2020-04-10T11:46:25.000Z
34.18,2020-04-10T11:51:26.000Z
34.67,2020-04-10T11:56:26.000Z
39.50,2020-04-10T12:01:26.000Z
32.31,2020-04-10T12:06:26.000Z
39.54,2020-04-10T12:11:26.000Z
38.81,2020-04-10T12:16:26.000Z
30.21,2020-04-10T12:21:26.000Z
34.10,2020-04-10T12:26:26.000Z
32.68,2020-04-10T12:31:26.000Z
27.06,2020-04-10T12:36:26.000Z
25.03,2020-04-10T12:41:26.000Z
23.50,2020-04-10T12:46:26.000Z
30.85,2020-04-10T12:51:26.000Z
25.57,2020-04-10T12:56:26.000Z
29.97,2020-04-10T13:01:26.000Z
32.28,2020-04-10T13:06:26.000Z
28.03,2020-04-10T13:11:27.000Z
27.56,2020-04-10T13:16:27.000Z
29.07,2020-04-10T13:21:27.000Z
30.10,2020-04-10T13:26:27.000Z
28.74,2020-04-10T13:31:27.000Z
25.67,2020-04-10T13:36:27.000Z
26.92,2020-04-10T13:41:27.000Z
26.90,2020-04-10T13:46:27.000Z
27.19,2020-04-10T13:51:27.000Z
27.08,2020-04-10T13:56:27.000Z
19.65,2020-04-10T14:01:27.000Z
20.57,2020-04-10T14:06:27.000Z
26.98,2020-04-10T14:11:27.000Z
25.13,2020-04-10T14:16:27.000Z
20.19,2020-04-10T14:21:27.000Z
28.44,2020-04-10T14:26:28.000Z
25.37,2020-04-10T14:31:28.000Z
30.57,2020-04-10T14:36:28.000Z
26.78,2020-04-10T14:41:28.000Z
31.02,2020-04-10T14:46:28.000Z
34.56,2020-04-10T14:51:28.000Z
32.78,2020-04-10T14:56:28.000Z
31.20,2020-04-10T15:01:28.000Z
34.50,2020-04-10T15:06:28.000Z
35.71,2020-04-10T15:11:28.000Z
36.85,2020-04-10T15:16:28.000Z
37.08,2020-04-10T15:21:28.000Z
33.40,2020-04-10T15:26:28.000Z
35.95,2020-04-10T15:31:28.000Z
35.88,2020-04-10T15:36:28.000Z
32.39,2020-04-10T15:41:28.000Z
38.33,2020-04-10T15:46:29.000Z
39.15,2020-04-10T15:51:29.000Z
40.80,2020-04-10T15:56:29.000Z
43.14,2020-04-10T16:01:29.000Z
38.93,2020-04-10T16:06:29.000Z
39.43,2020-04-10T16:11:29.000Z
39.25,2020-04-10T16:16:29.000Z
41.08,2020-04-10T16:21:29.000Z
38.78,2020-04-10T16:26:29.000Z
39.69,2020-04-10T16:31:29.000Z
40.52,2020-04-10T16:36:29.000Z
38.01,2020-04-10T16:41:29.000Z
41.14,2020-04-10T16:46:29.000Z
42.35,2020-04-10T16:51:29.000Z
42.68,2020-04-10T16:56:29.000Z
39.64,2020-04-10T17:01:29.000Z
37.64,2020-04-10T17:06:30.000Z
42.69,2020-04-10T17:11:30.000Z
39.15,2020-04-10T17:16:30.000Z
46.67,2020-04-10T17:21:30.000Z
46.26,2020-04-10T17:26:30.000Z
43.14,2020-04-10T17:31:30.000Z
44.68,2020-04-10T17:36:30.000Z
46.43,2020-04-10T17:41:30.000Z
45.42,2020-04-10T17:46:30.000Z
39.75,2020-04-10T17:51:30.000Z
44.01,2020-04-10T17:56:30.000Z
45.15,2020-04-10T18:01:30.000Z
43.10,2020-04-10T18:06:30.000Z
39.47,2020-04-10T18:11:30.000Z
37.64,2020-04-10T18:16:30.000Z
44.36,2020-04-10T18:21:30.000Z
44.36,2020-04-10T18:26:30.000Z
48.14,2020-04-10T18:31:31.000Z
46.13,2020-04-10T18:36:31.000Z
45.21,2020-04-10T18:41:31.000Z
41.27,2020-04-10T18:46:31.000Z
49.94,2020-04-10T18:51:31.000Z
54.51,2020-04-10T18:56:31.000Z
50.87,2020-04-10T19:01:31.000Z
56.77,2020-04-10T19:06:31.000Z
54.54,2020-04-10T19:11:31.000Z
53.55,2020-04-10T19:16:31.000Z
50.52,2020-04-10T19:21:31.000Z
54.49,2020-04-10T19:26:31.000Z
53.19,2020-04-10T19:31:31.000Z
55.76,2020-04-10T19:36:31.000Z
50.79,2020-04-10T19:41:31.000Z
57.21,2020-04-10T19:46:31.000Z
55.07,2020-04-10T19:51:32.000Z
56.73,2020-04-10T19:56:32.000Z
61.02,2020-04-10T20:01:32.000Z
59.80,2020-04-10T20:06:32.000Z
59.41,2020-04-10T20:11:32.000Z
60.94,2020-04-10T20:16:32.000Z
62.30,2020-04-10T20:21:32.000Z
62.10,2020-04-10T20:26:32.000Z
61.08,2020-04-10T20:31:32.000Z
61.58,2020-04-10T20:36:32.000Z
63.76,2020-04-10T20:41:32.000Z
64.00,2020-04-10T20:46:32.000Z
65.15,2020-04-10T20:51:32.000Z
65.15,2020-04-10T20:56:32.000Z
65.80,2020-04-10T21:01:32.000Z
65.80,2020-04-10T21:06:32.000Z
64.29,2020-04-10T21:11:33.000Z
66.75,2020-04-10T21:16:33.000Z
66.24,2020-04-10T21:21:33.000Z
66.44,2020-04-10T21:26:33.000Z
65.86,2020-04-10T21:31:33.000Z
65.45,2020-04-10T21:36:33.000Z
65.89,2020-04-10T21:41:33.000Z
65.58,2020-04-10T21:46:33.000Z
65.89,2020-04-10T21:51:33.000Z
66.12,2020-04-10T21:56:33.000Z
67.28,2020-04-10T22:01:33.000Z
67.18,2020-04-10T22:06:33.000Z
68.34,2020-04-10T22:11:33.000Z
68.24,2020-04-10T22:16:33.000Z
67.86,2020-04-10T22:21:33.000Z
66.63,2020-04-10T22:26:33.000Z
65.60,2020-04-10T22:31:34.000Z
66.22,2020-04-10T22:36:34.000Z
66.45,2020-04-10T22:41:34.000Z
65.63,2020-04-10T22:46:34.000Z
66.45,2020-04-10T22:51:34.000Z
64.94,2020-04-10T22:56:34.000Z
65.35,2020-04-10T23:01:34.000Z
64.87,2020-04-10T23:06:34.000Z
67.03,2020-04-10T23:11:34.000Z
68.91,2020-04-10T23:16:34.000Z
67.26,2020-04-10T23:21:34.000Z
66.03,2020-04-10T23:26:34.000Z
66.58,2020-04-10T23:31:34.000Z
66.58,2020-04-10T23:36:34.000Z
66.06,2020-04-10T23:41:34.000Z
65.86,2020-04-10T23:46:34.000Z
65.89,2020-04-10T23:51:34.000Z
65.78,2020-04-10T23:56:35.000Z
66.61,2020-04-11T00:01:35.000Z
66.94,2020-04-11T00:06:35.000Z
67.46,2020-04-11T00:11:35.000Z
66.22,2020-04-11T00:16:35.000Z
66.97,2020-04-11T00:21:35.000Z
66.46,2020-04-11T00:26:35.000Z
66.70,2020-04-11T00:31:35.000Z
68.14,2020-04-11T00:36:35.000Z
68.35,2020-04-11T00:41:35.000Z
68.14,2020-04-11T00:46:35.000Z
68.59,2020-04-11T00:51:35.000Z
67.55,2020-04-11T00:56:35.000Z
69.62,2020-04-11T01:01:35.000Z
68.21,2020-04-11T01:06:35.000Z
68.30,2020-04-11T01:11:35.000Z
69.03,2020-04-11T01:16:36.000Z
68.51,2020-04-11T01:21:36.000Z
68.13,2020-04-11T01:26:36.000Z
68.24,2020-04-11T01:31:36.000Z
68.75,2020-04-11T01:36:36.000Z
69.48,2020-04-11T01:41:36.000Z
68.68,2020-04-11T01:46:36.000Z
69.09,2020-04-11T01:51:36.000Z
70.54,2020-04-11T01:56:36.000Z
69.20,2020-04-11T02:01:36.000Z
69.43,2020-04-11T02:06:36.000Z
68.09,2020-04-11T02:11:36.000Z
69.64,2020-04-11T02:16:36.000Z
70.26,2020-04-11T02:21:36.000Z
69.06,2020-04-11T02:26:36.000Z
68.74,2020-04-11T02:31:36.000Z
68.54,2020-04-11T02:36:36.000Z
